"rep","n","setting","mech","cens","backend","method","tau","coverage","shortfall","abs_cal_err","mean_lpb","med_lpb","mean_loglpb","worst_slice","max_raw_wt","max_norm_wt","ess","wt_cv","clipfrac","clip_level","nu_hat_c","runtime"
27,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.12,0.928,0,0.028,0.533008712524974,0.460922526746122,-0.769728751107768,0.87,2.6303587361179,3.82182205295635,89.49340816957,1.2995377725615,0.17,2.6303587361179,0.688247307088303,NA
28,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.11,0.9545,0,0.0545,0.42050802708716,0.366005608790303,-1.0025552025326,0.93,13.7770864501903,16.8075325484479,51.1030513214964,1.92661849720542,NA,NA,NA,NA
28,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.08,0.972,0,0.072,0.324205599819218,0.282185024521453,-1.26264088926736,0.956,2.32824476104668,6.59268030536741,88.4600712238191,1.31158538121351,NA,NA,NA,NA
28,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.1,0.961,0,0.0609999999999999,0.388833950673943,0.338436837509542,-1.08086638068402,0.936,3.55219862250088,5.05128173117275,82.0337496523258,1.39056900049699,0.0808080808080808,3.55219862250088,0.703227183029479,NA
28,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.01,1,0,0.1,0.0626458812165377,0.0545262929977586,-2.90652083472209,1,13.7770864501903,16.8075325484479,51.1030513214964,1.92661849720542,NA,NA,NA,NA
28,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.1,0.961,0,0.0609999999999999,0.388833950673943,0.338436837509542,-1.08086638068402,0.936,3.55219862250088,5.05128173117275,82.0337496523258,1.39056900049699,0.0808080808080808,3.55219862250088,0.703227183029479,NA
29,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.1,0.929,0,0.029,0.590494803677954,0.457205156429926,-0.771056735341439,0.906928645294726,20.9072954502282,26.6488178828092,43.8636205614382,2.11901245535071,NA,NA,NA,NA
29,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.07,0.961,0,0.0609999999999999,0.459325456325527,0.355644056143284,-1.02225855709702,0.948293691830403,1.7296397604244,5.23162347427247,88.4549217550258,1.31164584302469,NA,NA,NA,NA
29,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.1,0.929,0,0.029,0.590494803677954,0.457205156429926,-0.771056735341439,0.906928645294726,2.90197376757653,4.36139917900273,84.5199595438824,1.35914049603917,0.114583333333333,2.90197376757653,0.665376785859829,NA
29,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.12,0.9035,0,0.00349999999999995,0.672652271331057,0.520817600800748,-0.640789059455514,0.875904860392968,20.9072954502282,26.6488178828092,43.8636205614382,2.11901245535071,NA,NA,NA,NA
29,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.1,0.929,0,0.029,0.590494803677954,0.457205156429926,-0.771056735341439,0.906928645294726,2.90197376757653,4.36139917900273,84.5199595438824,1.35914049603917,0.114583333333333,2.90197376757653,0.665376785859829,NA
30,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.18,0.8585,0.0415,0.0415,0.729638042202626,0.627180550620867,-0.470117909829984,0.818,12.0804496981345,15.1937074752237,55.8005214029319,1.82067211260187,NA,NA,NA,NA
30,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.1,0.939,0,0.0389999999999999,0.479961075730953,0.412563811564429,-0.888961480021042,0.9,1.58794063154992,5.02014701349487,84.6664104509218,1.35732480454824,NA,NA,NA,NA
30,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.16,0.8735,0.0265,0.0265,0.669753546634776,0.575705176899239,-0.555756684536291,0.828,3.34776382690914,4.87134504421917,77.2900696418336,1.45395796413196,0.130434782608696,3.34776382690914,0.68723602958118,NA
30,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.18,0.8585,0.0415,0.0415,0.729638042202626,0.627180550620867,-0.470117909829984,0.818,12.0804496981345,15.1937074752237,55.8005214029319,1.82067211260187,NA,NA,NA,NA
30,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.16,0.8735,0.0265,0.0265,0.669753546634776,0.575705176899239,-0.555756684536291,0.828,3.34776382690914,4.87134504421917,77.2900696418336,1.45395796413196,0.130434782608696,3.34776382690914,0.68723602958118,NA
31,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.15,0.825,0.0750000000000001,0.0750000000000001,0.903659154038348,0.681604795635893,-0.388923531633457,0.776,52.4234261069049,46.2569250012349,16.6598073392844,3.66906263937659,NA,NA,NA,NA
31,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.12,0.871,0.029,0.029,0.782589370608346,0.590285248189593,-0.532767651401737,0.84,10.3296178058216,27.4739035487847,41.2250909140383,2.2004253575904,NA,NA,NA,NA
31,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.13,0.858,0.042,0.042,0.823790426612737,0.621362051022118,-0.481459618009055,0.814,2.77778369789793,4.28872103250166,78.5556552985459,1.43657849443046,0.191011235955056,2.77778369789793,0.647695123288916,NA
31,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.13,0.858,0.042,0.042,0.823790426612737,0.621362051022118,-0.481459618009055,0.814,52.4234261069049,46.2569250012349,16.6598073392844,3.66906263937659,NA,NA,NA,NA
31,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.12,0.871,0.029,0.029,0.782589370608346,0.590285248189593,-0.532767651401737,0.84,2.77778369789793,4.28872103250166,78.5556552985459,1.43657849443046,0.191011235955056,2.77778369789793,0.647695123288916,NA
32,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.09,0.92,0,0.02,0.570439458707752,0.45350977215106,-0.796401874105694,0.888888888888889,26.4608221153891,34.8091706679073,30.2752107271877,2.63747265969651,NA,NA,NA,NA
32,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.07,0.9445,0,0.0445,0.484634912056538,0.385293592839991,-0.959413069244657,0.923868312757202,2.15664491596177,7.43415525755857,77.6060410278508,1.44958551489325,NA,NA,NA,NA
32,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.09,0.92,0,0.02,0.570439458707752,0.45350977215106,-0.796401874105694,0.888888888888889,3.2099367138609,5.23819208655657,74.3217787834409,1.49617135023936,0.103448275862069,3.2099367138609,0.612794769802154,NA
32,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.14,0.858,0.042,0.042,0.763941232240593,0.607347210789159,-0.504318053013893,0.811728395061728,26.4608221153891,34.8091706679073,30.2752107271877,2.63747265969651,NA,NA,NA,NA
32,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.09,0.92,0,0.02,0.570439458707752,0.45350977215106,-0.796401874105694,0.888888888888889,3.2099367138609,5.23819208655657,74.3217787834409,1.49617135023936,0.103448275862069,3.2099367138609,0.612794769802154,NA
33,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.01,0,0.9,0.9,1.70939620881782e+106,2.43706671834861e+87,201.019288495571,0,10.9891190681778,16.1461388987645,60.3739443037021,1.72848877004982,NA,NA,NA,NA
33,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.01,0,0.9,0.9,1.70939620881782e+106,2.43706671834861e+87,201.019288495571,0,1.72105021917687,5.46087931200244,88.461839555118,1.31156461956475,NA,NA,NA,NA
33,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.01,0,0.9,0.9,1.70939620881782e+106,2.43706671834861e+87,201.019288495571,0,3.04743054021194,4.97979189623445,81.0233805215101,1.40368002476234,0.105263157894737,3.04743054021194,0.611959415917824,NA
33,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.01,0,0.9,0.9,1.70939620881782e+106,2.43706671834861e+87,201.019288495571,0,10.9891190681778,16.1461388987645,60.3739443037021,1.72848877004982,NA,NA,NA,NA
33,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.01,0,0.9,0.9,1.70939620881782e+106,2.43706671834861e+87,201.019288495571,0,3.04743054021194,4.97979189623445,81.0233805215101,1.40368002476234,0.105263157894737,3.04743054021194,0.611959415917824,NA
34,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.09,0.9365,0,0.0365,0.50366539350603,0.408078835720334,-0.899158504887564,0.920124481327801,10.8747779597097,14.1096525899918,53.3776818056803,1.87373688509255,NA,NA,NA,NA
34,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.06,0.963,0,0.0629999999999999,0.382668646229818,0.31004507681799,-1.17390118943235,0.951244813278008,1.93302833685871,5.96243085452391,84.0700970163186,1.36474213587454,NA,NA,NA,NA
34,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.09,0.9365,0,0.0365,0.50366539350603,0.408078835720334,-0.899158504887564,0.920124481327801,4.03773357549358,5.94086138652229,74.7185862228641,1.49040519943644,0.0769230769230769,4.03773357549358,0.679654567375325,NA
34,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.11,0.9155,0,0.0155,0.57815290206587,0.468429965976107,-0.761232280569887,0.898,10.8747779597097,14.1096525899918,53.3776818056803,1.87373688509255,NA,NA,NA,NA
34,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.09,0.9365,0,0.0365,0.50366539350603,0.408078835720334,-0.899158504887564,0.920124481327801,4.03773357549358,5.94086138652229,74.7185862228641,1.49040519943644,0.0769230769230769,4.03773357549358,0.679654567375325,NA
35,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.08,0.948,0,0.0479999999999999,0.484821608032301,0.377953142463024,-0.967095527148136,0.922,12.6224724297851,15.0885308642427,46.6378738528632,2.04043613044792,NA,NA,NA,NA
35,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.07,0.959,0,0.0589999999999999,0.44403490467786,0.346156988067011,-1.05497335845209,0.93,4.41251731895825,12.7869046106197,70.994173826021,1.54613052263665,NA,NA,NA,NA
35,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.08,0.948,0,0.0479999999999999,0.484821608032301,0.377953142463024,-0.967095527148136,0.922,2.87055863579515,4.56272126052272,80.9164576416729,1.4050793976855,0.139784946236559,2.87055863579515,0.629133026518979,NA
35,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.12,0.9005,0,0.000499999999999945,0.635356155492373,0.49530559606487,-0.696690815481352,0.85,12.6224724297851,15.0885308642427,46.6378738528632,2.04043613044792,NA,NA,NA,NA
35,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.08,0.948,0,0.0479999999999999,0.484821608032301,0.377953142463024,-0.967095527148136,0.922,2.87055863579515,4.56272126052272,80.9164576416729,1.4050793976855,0.139784946236559,2.87055863579515,0.629133026518979,NA
36,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.08,0.922,0,0.022,0.641714639081968,0.442059472651999,-0.795394645361555,0.836,20.9984410460603,18.868539542831,46.8855334294737,2.03373631721469,NA,NA,NA,NA
36,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.04,0.9675,0,0.0675,0.430035800393127,0.296239773203902,-1.19566990087628,0.92,3.53858668871341,7.65576187087642,85.5038227077503,1.34701605981458,NA,NA,NA,NA
36,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.06,0.9455,0,0.0455,0.542918636730597,0.374001638157134,-0.962578894394824,0.884,3.45026445814157,4.14078541439283,90.0004056143413,1.29368779036147,0.138888888888889,3.45026445814157,0.833239135297595,NA
36,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.03,0.98,0,0.08,0.364946646192323,0.251401654468548,-1.35978719474408,0.95,20.9984410460603,18.868539542831,46.8855334294737,2.03373631721469,NA,NA,NA,NA
36,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.04,0.9675,0,0.0675,0.430035800393127,0.296239773203902,-1.19566990087628,0.92,3.45026445814157,4.14078541439283,90.0004056143413,1.29368779036147,0.138888888888889,3.45026445814157,0.833239135297595,NA
37,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.13,0.9085,0,0.00849999999999995,0.559634433551631,0.495723480580313,-0.710290570297861,0.862,8.1418428533341,12.3907923498529,57.7346740697076,1.7804932822585,NA,NA,NA,NA
37,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.06,0.975,0,0.075,0.334727273725824,0.296500999989337,-1.22425825165511,0.958,1.40411871865051,5.20615908050032,78.9123598772964,1.43174364610462,NA,NA,NA,NA
37,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.08,0.963,0,0.0629999999999999,0.404362144101674,0.358183480985729,-1.03526347090374,0.936,3.01515272621721,5.11383842115577,72.1663774907157,1.528194744317,0.0963855421686747,3.01515272621721,0.589606569058503,NA
37,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.15,0.887,0.013,0.013,0.617160539558004,0.54668003325834,-0.612445159798979,0.832,8.1418428533341,12.3907923498529,57.7346740697076,1.7804932822585,NA,NA,NA,NA
37,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.13,0.9085,0,0.00849999999999995,0.559634433551631,0.495723480580313,-0.710290570297861,0.862,3.01515272621721,5.11383842115577,72.1663774907157,1.528194744317,0.0963855421686747,3.01515272621721,0.589606569058503,NA
38,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.08,0.9325,0,0.0325,0.568377268037485,0.420970655147686,-0.843384623453073,0.916,19.2091613798485,25.0642719620588,40.6262835762894,2.21991872649461,NA,NA,NA,NA
38,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.04,0.97,0,0.07,0.358434274665117,0.265475626698021,-1.30442471701509,0.958,4.30994814872116,13.309807507329,67.0406027910792,1.60956973228318,NA,NA,NA,NA
38,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.07,0.943,0,0.0429999999999999,0.519643598439731,0.384875888569224,-0.933026837005424,0.932,4.15916590590723,6.32400147592339,68.9830606106268,1.57781109540073,0.102272727272727,4.15916590590723,0.657679464772727,NA
38,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.09,0.9205,0,0.0205,0.615412559066198,0.4558075115684,-0.763877155327453,0.898,19.2091613798485,25.0642719620588,40.6262835762894,2.21991872649461,NA,NA,NA,NA
38,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.08,0.9325,0,0.0325,0.568377268037485,0.420970655147686,-0.843384623453073,0.916,4.15916590590723,6.32400147592339,68.9830606106268,1.57781109540073,0.102272727272727,4.15916590590723,0.657679464772727,NA
39,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.13,0.9,0,0,0.651487861820806,0.515160958235508,-0.649824102888396,0.867069486404834,120.598209982194,94.3528855210083,6.13626165277367,6.18637410496621,NA,NA,NA,NA
39,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.07,0.957,0,0.0569999999999999,0.431663334449413,0.341335748587223,-1.06143690213928,0.944612286002014,8.69227235908223,24.279217262536,47.8873885548443,2.0071232004892,NA,NA,NA,NA
39,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.08,0.949,0,0.0489999999999999,0.471227480658104,0.372620910855135,-0.973741916934292,0.932527693856999,3.34124901245463,5.21568596018462,75.7781548109873,1.47519734173692,0.0989010989010989,3.34124901245463,0.640615450769271,NA
39,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.13,0.9,0,0,0.651487861820806,0.515160958235508,-0.649824102888396,0.867069486404834,120.598209982194,94.3528855210083,6.13626165277367,6.18637410496621,NA,NA,NA,NA
39,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.08,0.949,0,0.0489999999999999,0.471227480658104,0.372620910855135,-0.973741916934292,0.932527693856999,3.34124901245463,5.21568596018462,75.7781548109873,1.47519734173692,0.0989010989010989,3.34124901245463,0.640615450769271,NA
40,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.08,0.9375,0,0.0375,0.433735372557368,0.37427843252499,-0.981495790913019,0.864,36.7991417207436,41.2602034738372,25.2677040736957,2.92127514225795,NA,NA,NA,NA
40,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.06,0.959,0,0.0589999999999999,0.361495567538272,0.311941342448525,-1.16368061817604,0.906,8.09122750062085,20.1545726434941,59.7804899593772,1.73991422030858,NA,NA,NA,NA
40,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.08,0.9375,0,0.0375,0.433735372557368,0.37427843252499,-0.981495790913019,0.864,2.82311972370736,4.22738032266342,91.5525882937412,1.27602055941578,0.106796116504854,2.82311972370736,0.667817775602619,NA
40,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.03,0.983,0,0.083,0.234487441684494,0.202343635482162,-1.59652836552672,0.956,36.7991417207436,41.2602034738372,25.2677040736957,2.92127514225795,NA,NA,NA,NA
40,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.08,0.9375,0,0.0375,0.433735372557368,0.37427843252499,-0.981495790913019,0.864,2.82311972370736,4.22738032266342,91.5525882937412,1.27602055941578,0.106796116504854,2.82311972370736,0.667817775602619,NA
41,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.08,0.9495,0,0.0495,0.482213734144964,0.396242061192833,-0.933020592764954,0.918,4.97107320685357,7.90719551178061,74.017552898958,1.50061882600667,NA,NA,NA,NA
41,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.05,0.9785,0,0.0785,0.358707735750511,0.294755380270583,-1.22890008998569,0.972,1.77382808762699,5.74550315265381,84.4140297606247,1.36045621836687,NA,NA,NA,NA
41,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.08,0.9495,0,0.0495,0.482213734144964,0.396242061192833,-0.933020592764954,0.918,2.63482179972481,4.48433805518061,82.134621575148,1.38927105561653,0.130434782608696,2.63482179972481,0.587560921434298,NA
41,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.09,0.9385,0,0.0385,0.519773119913889,0.427105156497667,-0.858015631857139,0.906,4.97107320685357,7.90719551178061,74.017552898958,1.50061882600667,NA,NA,NA,NA
41,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.08,0.9495,0,0.0495,0.482213734144964,0.396242061192833,-0.933020592764954,0.918,2.63482179972481,4.48433805518061,82.134621575148,1.38927105561653,0.130434782608696,2.63482179972481,0.587560921434298,NA
42,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.13,0.91,0,0.01,0.59026637914587,0.497930585432921,-0.710761233149989,0.888,15.7615041604489,20.5433640463998,50.7212215668788,1.93581022883188,NA,NA,NA,NA
42,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.07,0.9665,0,0.0665,0.387196039918448,0.326626685248249,-1.13240403036975,0.958456973293769,4.52374524795425,13.2387828483789,74.5593243147002,1.49271479089871,NA,NA,NA,NA
42,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.11,0.9265,0,0.0265,0.526006209100317,0.443722679949466,-0.826022141195255,0.906,2.99487155882374,4.62544756058205,82.6232618672973,1.38301143837611,0.134020618556701,2.99487155882374,0.647477140233079,NA
42,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.01,0.9985,0,0.0985,0.107775659690212,0.0909162358232582,-2.41128331662728,0.997032640949555,15.7615041604489,20.5433640463998,50.7212215668788,1.93581022883188,NA,NA,NA,NA
42,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.11,0.9265,0,0.0265,0.526006209100317,0.443722679949466,-0.826022141195255,0.906,2.99487155882374,4.62544756058205,82.6232618672973,1.38301143837611,0.134020618556701,2.99487155882374,0.647477140233079,NA
43,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.13,0.8695,0.0305,0.0305,0.727612644311411,0.59506323658675,-0.530381180703898,0.840551181102362,15.0620980038733,15.5835587123137,41.8038057151087,2.18195814496098,NA,NA,NA,NA
43,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.09,0.9105,0,0.0105,0.58619394698259,0.479406824614951,-0.746499302938493,0.885826771653543,3.55170471173063,9.53932930378683,74.5348678589829,1.49307001150256,NA,NA,NA,NA
43,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.11,0.886,0.014,0.014,0.659164243752031,0.539084101129864,-0.629177270061813,0.855314960629921,3.5581626968675,5.08168526923226,70.4001594745117,1.55536588383255,0.193181818181818,3.5581626968675,0.70019344141812,NA
43,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.49,0.4615,0.4385,0.4385,1.74338318094834,1.42579055817235,0.343432855955377,0.423228346456693,15.0620980038733,15.5835587123137,41.8038057151087,2.18195814496098,NA,NA,NA,NA
43,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.09,0.9105,0,0.0105,0.58619394698259,0.479406824614951,-0.746499302938493,0.885826771653543,3.5581626968675,5.08168526923226,70.4001594745117,1.55536588383255,0.193181818181818,3.5581626968675,0.70019344141812,NA
44,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.2,0.8625,0.0375,0.0375,0.822725066034435,0.67637150406496,-0.392584996536034,0.834,50.4014105855277,47.8690815312608,18.7796501770014,3.43934275664847,NA,NA,NA,NA
44,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.12,0.938,0,0.0379999999999999,0.55591500557025,0.457023960947475,-0.784591663374227,0.926424870466321,12.8369167521209,31.1562503026548,36.6539313479917,2.36028409344712,NA,NA,NA,NA
44,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.15,0.917,0,0.017,0.658222881054947,0.541132412818053,-0.615663479281476,0.894,3.21197683526259,4.69119907838466,81.7820848694678,1.39381588634224,0.125,3.21197683526259,0.684681417606475,NA
44,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.22,0.8365,0.0635,0.0635,0.887356740134289,0.729505928219389,-0.316959989506916,0.798,50.4014105855277,47.8690815312608,18.7796501770014,3.43934275664847,NA,NA,NA,NA
44,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.12,0.938,0,0.0379999999999999,0.55591500557025,0.457023960947475,-0.784591663374227,0.926424870466321,3.21197683526259,4.69119907838466,81.7820848694678,1.39381588634224,0.125,3.21197683526259,0.684681417606475,NA
45,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.18,0.8465,0.0535,0.0535,0.751964952116262,0.634423559180256,-0.463464471894399,0.772,34.414118994569,36.8607940890522,24.3907698715903,2.97939161028654,NA,NA,NA,NA
45,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.14,0.8945,0.00550000000000006,0.00550000000000006,0.633988816041638,0.534888547693145,-0.634122874560999,0.822,7.37501057242733,21.719081055243,52.5610356657941,1.89236388606277,NA,NA,NA,NA
45,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.16,0.873,0.027,0.027,0.693801688263462,0.585351930558224,-0.543968020639529,0.8,2.75710863748908,4.4400185735414,77.1882468123053,1.45537180951148,0.160919540229885,2.75710863748908,0.620967816197666,NA
45,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.2,0.8245,0.0755,0.0755,0.808852370345212,0.682418772579253,-0.390537772245632,0.74,34.414118994569,36.8607940890522,24.3907698715903,2.97939161028654,NA,NA,NA,NA
45,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.16,0.873,0.027,0.027,0.693801688263462,0.585351930558224,-0.543968020639529,0.8,2.75710863748908,4.4400185735414,77.1882468123053,1.45537180951148,0.160919540229885,2.75710863748908,0.620967816197666,NA
46,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.11,0.9405,0,0.0405,0.555412696562987,0.474045219799956,-0.753522493130739,0.918,7.7765292464295,9.88750444932728,66.9729873671462,1.6106967765148,NA,NA,NA,NA
46,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.08,0.9735,0,0.0735,0.44715163479755,0.381644309381529,-0.970336163132523,0.964,2.91701950084241,7.64542627850858,84.8375845887368,1.35520747541338,NA,NA,NA,NA
46,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.1,0.95,0,0.0499999999999999,0.520312377620998,0.444087067040989,-0.818804570550434,0.932,3.62408467208776,5.00953519510979,78.3993996134239,1.43870511264343,0.11340206185567,3.62408467208776,0.723437311235087,NA
46,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.11,0.9405,0,0.0405,0.555412696562987,0.474045219799956,-0.753522493130739,0.918,7.7765292464295,9.88750444932728,66.9729873671462,1.6106967765148,NA,NA,NA,NA
46,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.1,0.95,0,0.0499999999999999,0.520312377620998,0.444087067040989,-0.818804570550434,0.932,3.62408467208776,5.00953519510979,78.3993996134239,1.43870511264343,0.11340206185567,3.62408467208776,0.723437311235087,NA
47,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.13,0.9,0,0,0.605857504311563,0.52180580245796,-0.6614275117654,0.864,27.0096891711127,29.2668778236675,35.0527392873644,2.42307439309787,NA,NA,NA,NA
47,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.04,0.984,0,0.084,0.282213696252783,0.243061682309511,-1.42540775669249,0.972,1.66722321470095,4.49938862554827,91.2915550917683,1.27896654345152,NA,NA,NA,NA
47,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.1,0.93,0,0.03,0.509263874735956,0.438612780939972,-0.835106028617384,0.894,3.05869165594835,4.35716134101903,84.3739103256579,1.3609550596641,0.131313131313131,3.05869165594835,0.70199182829273,NA
47,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.14,0.888,0.012,0.012,0.636697133675761,0.54836699454252,-0.611778243615991,0.854,27.0096891711127,29.2668778236675,35.0527392873644,2.42307439309787,NA,NA,NA,NA
47,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.08,0.95,0,0.0499999999999999,0.440235298714919,0.3791606634918,-0.980762975004055,0.912,3.05869165594835,4.35716134101903,84.3739103256579,1.3609550596641,0.131313131313131,3.05869165594835,0.70199182829273,NA
48,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.06,0.9495,0,0.0495,0.526293090438641,0.374913442904607,-0.991699711341418,0.916,12.7073249726053,15.9974283775563,50.6350175669223,1.93789848787184,NA,NA,NA,NA
48,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.02,0.991,0,0.091,0.265313279552056,0.189000229895229,-1.67664666031222,0.984,4.8149626624692,14.7350150632307,66.6536974932469,1.61603900434496,NA,NA,NA,NA
48,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.06,0.9495,0,0.0495,0.526293090438641,0.374913442904607,-0.991699711341418,0.916,3.05411190138106,4.71468322896748,79.3351241920441,1.42604880406323,0.131868131868132,3.05411190138106,0.647787296210336,NA
48,600,"C","C1",0.6,"weibull_cox","H-AIPCW",0.06,0.9495,0,0.0495,0.526293090438641,0.374913442904607,-0.991699711341418,0.916,12.7073249726053,15.9974283775563,50.6350175669223,1.93789848787184,NA,NA,NA,NA
48,600,"C","C1",0.6,"weibull_cox","Clip-AIPCW",0.08,0.9325,0,0.0325,0.63169248973231,0.449996419267326,-0.809155266199006,0.894,3.05411190138106,4.71468322896748,79.3351241920441,1.42604880406323,0.131868131868132,3.05411190138106,0.647787296210336,NA
49,600,"C","C1",0.6,"weibull_cox","H-IPCW",0.17,0.8095,0.0905,0.0905,0.946031938709388,0.717684716858744,-0.32604763519113,0.766,538.473574787835,163.7567261894,2.13502352605309,10.5771968811149,NA,NA,NA,NA
49,600,"C","C1",0.6,"weibull_cox","Stab-IPCW",0.14,0.8535,0.0465,0.0465,0.841121592230302,0.638096968044351,-0.443587735464711,0.798,75.5957357194867,104.825619932568,5.11709405604244,6.78923241661062,NA,NA,NA,NA
49,600,"C","C1",0.6,"weibull_cox","Clip-IPCW",0.1,0.9045,0,0.00449999999999995,0.68903782535055,0.522722221478384,-0.643027797103305,0.856,3.60696941656483,4.65375727422513,82.4096361465604,1.38574238647704,0.13,3.60696941656483,0.775066081882279,NA
