"rep","setting","mech","n","cens","q","method","cclip","tau","coverage","shortfall","abs_cal_err","mean_lpb","med_lpb","mean_loglpb","worst_slice","max_raw_wt","max_norm_wt","ess","wt_cv","clipfrac","clip_level","nu_hat_c","runtime"
19,"A","C1",1200,0.6,0.95,"Clip-AIPCW",4.87378600757712,0.11,0.8855,0.0145000000000001,0.0145000000000001,0.472389920267216,0.302548591974554,-1.19444069420776,0.868,4.87378600757712,7.73710033733634,138.752387720003,1.56988355427251,0.0225988700564972,4.87378600757712,0.629924105295372,NA
19,"A","C1",1200,0.6,0.9,"Clip-IPCW",3.07574567633374,0.11,0.8855,0.0145000000000001,0.0145000000000001,0.472389920267216,0.302548591974554,-1.19444069420776,0.868,3.07574567633374,5.15654741636996,151.775904321683,1.47209784724086,0.101694915254237,3.07574567633374,0.596473847320687,NA
19,"A","C1",1200,0.6,0.9,"Clip-AIPCW",3.07574567633374,0.11,0.8855,0.0145000000000001,0.0145000000000001,0.472389920267216,0.302548591974554,-1.19444069420776,0.868,3.07574567633374,5.15654741636996,151.775904321683,1.47209784724086,0.101694915254237,3.07574567633374,0.596473847320687,NA
19,"A","C1",1200,0.6,0.85,"Clip-IPCW",2.27398927230117,0.1,0.896,0.004,0.004,0.443137803402138,0.283813673234547,-1.25836465071852,0.882,2.27398927230117,4.08687857391683,162.58186603175,1.39872609461856,0.175141242937853,2.27398927230117,0.55641224253986,NA
19,"A","C1",1200,0.6,0.85,"Clip-AIPCW",2.27398927230117,0.11,0.8855,0.0145000000000001,0.0145000000000001,0.472389920267216,0.302548591974554,-1.19444069420776,0.868,2.27398927230117,4.08687857391683,162.58186603175,1.39872609461856,0.175141242937853,2.27398927230117,0.55641224253986,NA
19,"A","C1",1200,0.6,0.8,"Clip-IPCW",2.00504213218886,0.1,0.896,0.004,0.004,0.443137803402138,0.283813673234547,-1.25836465071852,0.882,2.00504213218886,3.73873227258502,166.701957248577,1.3723388351362,0.214689265536723,2.00504213218886,0.536289305038292,NA
19,"A","C1",1200,0.6,0.8,"Clip-AIPCW",2.00504213218886,0.11,0.8855,0.0145000000000001,0.0145000000000001,0.472389920267216,0.302548591974554,-1.19444069420776,0.868,2.00504213218886,3.73873227258502,166.701957248577,1.3723388351362,0.214689265536723,2.00504213218886,0.536289305038292,NA
20,"A","C1",1200,0.6,1,"Clip-IPCW",Inf,0.11,0.8855,0.0145000000000001,0.0145000000000001,0.478949639063034,0.316963005445556,-1.16137197750216,0.864,22.0459494548899,22.5277958499388,86.2594392888144,2.1387234156578,0,Inf,0.978611027982562,NA
20,"A","C1",1200,0.6,1,"Clip-AIPCW",Inf,0.11,0.8855,0.0145000000000001,0.0145000000000001,0.478949639063034,0.316963005445556,-1.16137197750216,0.864,22.0459494548899,22.5277958499388,86.2594392888144,2.1387234156578,0,Inf,0.978611027982562,NA
20,"A","C1",1200,0.6,0.95,"Clip-IPCW",4.45596042115919,0.09,0.902,0,0.002,0.422233237644034,0.279428785591061,-1.2874095745354,0.893426294820717,4.45596042115919,5.50964049590794,162.414153434667,1.3998177474711,0.0714285714285714,4.45596042115919,0.808757018623751,NA
20,"A","C1",1200,0.6,0.95,"Clip-AIPCW",4.45596042115919,0.09,0.902,0,0.002,0.422233237644034,0.279428785591061,-1.2874095745354,0.893426294820717,4.45596042115919,5.50964049590794,162.414153434667,1.3998177474711,0.0714285714285714,4.45596042115919,0.808757018623751,NA
20,"A","C1",1200,0.6,0.9,"Clip-IPCW",2.99717059273619,0.09,0.902,0,0.002,0.422233237644034,0.279428785591061,-1.2874095745354,0.893426294820717,2.99717059273619,4.0309269056612,182.519881508676,1.27798791137191,0.138095238095238,2.99717059273619,0.74354377116758,NA
20,"A","C1",1200,0.6,0.9,"Clip-AIPCW",2.99717059273619,0.09,0.902,0,0.002,0.422233237644034,0.279428785591061,-1.2874095745354,0.893426294820717,2.99717059273619,4.0309269056612,182.519881508676,1.27798791137191,0.138095238095238,2.99717059273619,0.74354377116758,NA
20,"A","C1",1200,0.6,0.85,"Clip-IPCW",2.27342543457816,0.09,0.902,0,0.002,0.422233237644034,0.279428785591061,-1.2874095745354,0.893426294820717,2.27342543457816,3.28884504564141,194.207138159208,1.21435581386939,0.195238095238095,2.27342543457816,0.6912534348771,NA
20,"A","C1",1200,0.6,0.85,"Clip-AIPCW",2.27342543457816,0.09,0.902,0,0.002,0.422233237644034,0.279428785591061,-1.2874095745354,0.893426294820717,2.27342543457816,3.28884504564141,194.207138159208,1.21435581386939,0.195238095238095,2.27342543457816,0.6912534348771,NA
20,"A","C1",1200,0.6,0.8,"Clip-IPCW",2.03294483639481,0.09,0.902,0,0.002,0.422233237644034,0.279428785591061,-1.2874095745354,0.893426294820717,2.03294483639481,3.04757806534188,198.286179445339,1.19319305332336,0.257142857142857,2.03294483639481,0.667068994725407,NA
20,"A","C1",1200,0.6,0.8,"Clip-AIPCW",2.03294483639481,0.08,0.916,0,0.016,0.392364117519509,0.259661767699149,-1.36077715185048,0.905378486055777,2.03294483639481,3.04757806534188,198.286179445339,1.19319305332336,0.257142857142857,2.03294483639481,0.667068994725407,NA
21,"A","C1",1200,0.6,1,"Clip-IPCW",Inf,0.1,0.912,0,0.012,0.386613712540703,0.268893424784208,-1.3142813729609,0.898,29.3679023953787,30.2976978060878,61.6558421960962,2.60754972478131,0,Inf,0.969311351091425,NA
21,"A","C1",1200,0.6,1,"Clip-AIPCW",Inf,0.15,0.868,0.032,0.032,0.500795329712691,0.348307799114096,-1.05550991460005,0.85,29.3679023953787,30.2976978060878,61.6558421960962,2.60754972478131,0,Inf,0.969311351091425,NA
21,"A","C1",1200,0.6,0.95,"Clip-IPCW",4.23383478736071,0.06,0.9465,0,0.0465,0.281358488957221,0.195687440030601,-1.63207779103367,0.936,4.23383478736071,5.82062073627728,156.160664088495,1.44155706363864,0.0845771144278607,4.23383478736071,0.727385442066881,NA
21,"A","C1",1200,0.6,0.95,"Clip-AIPCW",4.23383478736071,0.06,0.9465,0,0.0465,0.281358488957221,0.195687440030601,-1.63207779103367,0.936,4.23383478736071,5.82062073627728,156.160664088495,1.44155706363864,0.0845771144278607,4.23383478736071,0.727385442066881,NA
21,"A","C1",1200,0.6,0.9,"Clip-IPCW",3.08440263504776,0.06,0.9465,0,0.0465,0.281358488957221,0.195687440030601,-1.63207779103367,0.936,3.08440263504776,4.52607852646281,172.317019844573,1.33764389308209,0.114427860696517,3.08440263504776,0.68147351333258,NA
21,"A","C1",1200,0.6,0.9,"Clip-AIPCW",3.08440263504776,0.06,0.9465,0,0.0465,0.281358488957221,0.195687440030601,-1.63207779103367,0.936,3.08440263504776,4.52607852646281,172.317019844573,1.33764389308209,0.114427860696517,3.08440263504776,0.68147351333258,NA
21,"A","C1",1200,0.6,0.85,"Clip-IPCW",2.48968971817249,0.06,0.9465,0,0.0465,0.281358488957221,0.195687440030601,-1.63207779103367,0.936,2.48968971817249,3.83420257582367,181.473725904811,1.2839179312451,0.149253731343284,2.48968971817249,0.649337031348076,NA
21,"A","C1",1200,0.6,0.85,"Clip-AIPCW",2.48968971817249,0.06,0.9465,0,0.0465,0.281358488957221,0.195687440030601,-1.63207779103367,0.936,2.48968971817249,3.83420257582367,181.473725904811,1.2839179312451,0.149253731343284,2.48968971817249,0.649337031348076,NA
21,"A","C1",1200,0.6,0.8,"Clip-IPCW",1.97794100391874,0.06,0.9465,0,0.0465,0.281358488957221,0.195687440030601,-1.63207779103367,0.936,1.97794100391874,3.23788901482984,189.575107589659,1.23902230593196,0.223880597014925,1.97794100391874,0.610873626260683,NA
21,"A","C1",1200,0.6,0.8,"Clip-AIPCW",1.97794100391874,0.06,0.9465,0,0.0465,0.281358488957221,0.195687440030601,-1.63207779103367,0.936,1.97794100391874,3.23788901482984,189.575107589659,1.23902230593196,0.223880597014925,1.97794100391874,0.610873626260683,NA
22,"A","C1",1200,0.6,1,"Clip-IPCW",Inf,0.08,0.9355,0,0.0355,0.335765607157113,0.23461231295219,-1.45443842775836,0.914,17.6783375296566,22.9290511637551,89.8147349352439,2.08648130646481,0,Inf,0.77100170449275,NA
22,"A","C1",1200,0.6,1,"Clip-AIPCW",Inf,0.11,0.912,0,0.012,0.414096814475209,0.289345333051645,-1.24475194866461,0.884,17.6783375296566,22.9290511637551,89.8147349352439,2.08648130646481,0,Inf,0.77100170449275,NA
22,"A","C1",1200,0.6,0.95,"Clip-IPCW",4.3379369809033,0.08,0.9355,0,0.0355,0.335765607157113,0.23461231295219,-1.45443842775836,0.914,4.3379369809033,6.33574297022641,141.936787392981,1.54491408806882,0.0497237569060773,4.3379369809033,0.684676919705958,NA
22,"A","C1",1200,0.6,0.95,"Clip-AIPCW",4.3379369809033,0.08,0.9355,0,0.0355,0.335765607157113,0.23461231295219,-1.45443842775836,0.914,4.3379369809033,6.33574297022641,141.936787392981,1.54491408806882,0.0497237569060773,4.3379369809033,0.684676919705958,NA
22,"A","C1",1200,0.6,0.9,"Clip-IPCW",2.83154266412754,0.06,0.9545,0,0.0545,0.278538963730044,0.194625861419551,-1.64129379128549,0.938,2.83154266412754,4.47830278434139,156.624463433956,1.43838996675238,0.165745856353591,2.83154266412754,0.632280308072998,NA
22,"A","C1",1200,0.6,0.9,"Clip-AIPCW",2.83154266412754,0.08,0.9355,0,0.0355,0.335765607157113,0.23461231295219,-1.45443842775836,0.914,2.83154266412754,4.47830278434139,156.624463433956,1.43838996675238,0.165745856353591,2.83154266412754,0.632280308072998,NA
22,"A","C1",1200,0.6,0.85,"Clip-IPCW",2.27140199919064,0.05,0.962,0,0.0619999999999999,0.247663382475241,0.173051908109488,-1.75878125110927,0.95,2.27140199919064,3.8524430670113,165.334674156287,1.38100526588384,0.237569060773481,2.27140199919064,0.589600406723928,NA
22,"A","C1",1200,0.6,0.85,"Clip-AIPCW",2.27140199919064,0.06,0.9545,0,0.0545,0.278538963730044,0.194625861419551,-1.64129379128549,0.938,2.27140199919064,3.8524430670113,165.334674156287,1.38100526588384,0.237569060773481,2.27140199919064,0.589600406723928,NA
22,"A","C1",1200,0.6,0.8,"Clip-IPCW",1.94950144160872,0.05,0.962,0,0.0619999999999999,0.247663382475241,0.173051908109488,-1.75878125110927,0.95,1.94950144160872,3.49403259575638,170.567472874784,1.34830373189643,0.298342541436464,1.94950144160872,0.557951704279019,NA
22,"A","C1",1200,0.6,0.8,"Clip-AIPCW",1.94950144160872,0.05,0.962,0,0.0619999999999999,0.247663382475241,0.173051908109488,-1.75878125110927,0.95,1.94950144160872,3.49403259575638,170.567472874784,1.34830373189643,0.298342541436464,1.94950144160872,0.557951704279019,NA
23,"A","C1",1200,0.6,1,"Clip-IPCW",Inf,0.08,0.911,0,0.011,0.39259368295366,0.264219773687591,-1.34065126044748,0.905081495685523,15.7495437613862,20.0530793290204,106.617406596533,1.87333668871022,0,Inf,0.785392781975076,NA
23,"A","C1",1200,0.6,1,"Clip-AIPCW",Inf,0.08,0.911,0,0.011,0.39259368295366,0.264219773687591,-1.34065126044748,0.905081495685523,15.7495437613862,20.0530793290204,106.617406596533,1.87333668871022,0,Inf,0.785392781975076,NA
23,"A","C1",1200,0.6,0.95,"Clip-IPCW",4.19038247517599,0.07,0.9245,0,0.0245,0.361514109023701,0.243302885957001,-1.42312538192584,0.910834132310642,4.19038247517599,5.94365367044413,160.420850818485,1.41290080443441,0.055,4.19038247517599,0.705017941407557,NA
23,"A","C1",1200,0.6,0.95,"Clip-AIPCW",4.19038247517599,0.07,0.9245,0,0.0245,0.361514109023701,0.243302885957001,-1.42312538192584,0.910834132310642,4.19038247517599,5.94365367044413,160.420850818485,1.41290080443441,0.055,4.19038247517599,0.705017941407557,NA
23,"A","C1",1200,0.6,0.9,"Clip-IPCW",2.86077192003652,0.07,0.9245,0,0.0245,0.361514109023701,0.243302885957001,-1.42312538192584,0.910834132310642,2.86077192003652,4.31471604303715,176.387697169379,1.31334371387092,0.1,2.86077192003652,0.663026695500177,NA
23,"A","C1",1200,0.6,0.9,"Clip-AIPCW",2.86077192003652,0.07,0.9245,0,0.0245,0.361514109023701,0.243302885957001,-1.42312538192584,0.910834132310642,2.86077192003652,4.31471604303715,176.387697169379,1.31334371387092,0.1,2.86077192003652,0.663026695500177,NA
23,"A","C1",1200,0.6,0.85,"Clip-IPCW",2.25199856336648,0.07,0.9245,0,0.0245,0.361514109023701,0.243302885957001,-1.42312538192584,0.910834132310642,2.25199856336648,3.56813439101664,184.718403563117,1.26565683501507,0.165,2.25199856336648,0.631141744278536,NA
23,"A","C1",1200,0.6,0.85,"Clip-AIPCW",2.25199856336648,0.07,0.9245,0,0.0245,0.361514109023701,0.243302885957001,-1.42312538192584,0.910834132310642,2.25199856336648,3.56813439101664,184.718403563117,1.26565683501507,0.165,2.25199856336648,0.631141744278536,NA
23,"A","C1",1200,0.6,0.8,"Clip-IPCW",1.94916247702256,0.06,0.9365,0,0.0365,0.328852449544853,0.221321237625738,-1.51781728333343,0.922339405560882,1.94916247702256,3.21494924715594,189.48183781644,1.23952620268461,0.23,1.94916247702256,0.606280947902011,NA
23,"A","C1",1200,0.6,0.8,"Clip-AIPCW",1.94916247702256,0.07,0.9245,0,0.0245,0.361514109023701,0.243302885957001,-1.42312538192584,0.910834132310642,1.94916247702256,3.21494924715594,189.48183781644,1.23952620268461,0.23,1.94916247702256,0.606280947902011,NA
24,"A","C1",1200,0.6,1,"Clip-IPCW",Inf,0.05,0.9525,0,0.0525,0.252967671061848,0.182687617021339,-1.70715546561189,0.94,21.2586861687961,24.1588513626099,79.6548022220502,2.24421361031899,0,Inf,0.879954342601641,NA
24,"A","C1",1200,0.6,1,"Clip-AIPCW",Inf,0.05,0.9525,0,0.0525,0.252967671061848,0.182687617021339,-1.70715546561189,0.94,21.2586861687961,24.1588513626099,79.6548022220502,2.24421361031899,0,Inf,0.879954342601641,NA
24,"A","C1",1200,0.6,0.95,"Clip-IPCW",4.76263384048889,0.04,0.961,0,0.0609999999999999,0.219995967586999,0.158876187237959,-1.84680794677593,0.95,4.76263384048889,6.40494008428455,149.746099513419,1.48661695024518,0.055,4.76263384048889,0.743587571127278,NA
24,"A","C1",1200,0.6,0.95,"Clip-AIPCW",4.76263384048889,0.05,0.9525,0,0.0525,0.252967671061848,0.182687617021339,-1.70715546561189,0.94,4.76263384048889,6.40494008428455,149.746099513419,1.48661695024518,0.055,4.76263384048889,0.743587571127278,NA
24,"A","C1",1200,0.6,0.9,"Clip-IPCW",3.10790909192793,0.05,0.9525,0,0.0525,0.252967671061848,0.182687617021339,-1.70715546561189,0.94,3.10790909192793,4.54052129055185,170.487642193114,1.34879332028032,0.125,3.10790909192793,0.684482880499872,NA
24,"A","C1",1200,0.6,0.9,"Clip-AIPCW",3.10790909192793,0.05,0.9525,0,0.0525,0.252967671061848,0.182687617021339,-1.70715546561189,0.94,3.10790909192793,4.54052129055185,170.487642193114,1.34879332028032,0.125,3.10790909192793,0.684482880499872,NA
24,"A","C1",1200,0.6,0.85,"Clip-IPCW",2.66860869833079,0.05,0.9525,0,0.0525,0.252967671061848,0.182687617021339,-1.70715546561189,0.94,2.66860869833079,4.04139626648833,177.394247310967,1.30743975378531,0.145,2.66860869833079,0.660318494491413,NA
24,"A","C1",1200,0.6,0.85,"Clip-AIPCW",2.66860869833079,0.05,0.9525,0,0.0525,0.252967671061848,0.182687617021339,-1.70715546561189,0.94,2.66860869833079,4.04139626648833,177.394247310967,1.30743975378531,0.145,2.66860869833079,0.660318494491413,NA
24,"A","C1",1200,0.6,0.8,"Clip-IPCW",2.31404445238999,0.05,0.9525,0,0.0525,0.252967671061848,0.182687617021339,-1.70715546561189,0.94,2.31404445238999,3.63950583788782,183.419058284249,1.27292334747952,0.175,2.31404445238999,0.635812815108146,NA
24,"A","C1",1200,0.6,0.8,"Clip-AIPCW",2.31404445238999,0.05,0.9525,0,0.0525,0.252967671061848,0.182687617021339,-1.70715546561189,0.94,2.31404445238999,3.63950583788782,183.419058284249,1.27292334747952,0.175,2.31404445238999,0.635812815108146,NA
25,"A","C1",1200,0.6,1,"Clip-IPCW",Inf,0.07,0.9285,0,0.0285,0.318684581031951,0.236139964432297,-1.45017047712782,0.918,269.95069583069,194.421043387303,5.97355928486876,8.91738580035813,0,Inf,1.38848496606885,NA
25,"A","C1",1200,0.6,1,"Clip-AIPCW",Inf,0.09,0.9095,0,0.00949999999999995,0.369569700076458,0.273844989766103,-1.30203296046413,0.888,269.95069583069,194.421043387303,5.97355928486876,8.91738580035813,0,Inf,1.38848496606885,NA
25,"A","C1",1200,0.6,0.95,"Clip-IPCW",5.27692177606724,0.04,0.9565,0,0.0565,0.230198012811365,0.170572891796768,-1.77543245275207,0.949238578680203,5.27692177606724,6.68937082886398,168.644043375355,1.36017863297195,0.0226244343891403,5.27692177606724,0.788851733753172,NA
25,"A","C1",1200,0.6,0.95,"Clip-AIPCW",5.27692177606724,0.05,0.9485,0,0.0485,0.26191727649909,0.194076337664101,-1.64634360120638,0.941116751269035,5.27692177606724,6.68937082886398,168.644043375355,1.36017863297195,0.0226244343891403,5.27692177606724,0.788851733753172,NA
25,"A","C1",1200,0.6,0.9,"Clip-IPCW",3.10191312006826,0.04,0.9565,0,0.0565,0.230198012811365,0.170572891796768,-1.77543245275207,0.949238578680203,3.10191312006826,4.20252682096179,190.545388873771,1.23379747315516,0.085972850678733,3.10191312006826,0.738106680151624,NA
25,"A","C1",1200,0.6,0.9,"Clip-AIPCW",3.10191312006826,0.04,0.9565,0,0.0565,0.230198012811365,0.170572891796768,-1.77543245275207,0.949238578680203,3.10191312006826,4.20252682096179,190.545388873771,1.23379747315516,0.085972850678733,3.10191312006826,0.738106680151624,NA
25,"A","C1",1200,0.6,0.85,"Clip-IPCW",2.20627053209134,0.04,0.9565,0,0.0565,0.230198012811365,0.170572891796768,-1.77543245275207,0.949238578680203,2.20627053209134,3.21322065229174,204.882526970385,1.16000400295881,0.16289592760181,2.20627053209134,0.686622790911598,NA
25,"A","C1",1200,0.6,0.85,"Clip-AIPCW",2.20627053209134,0.04,0.9565,0,0.0565,0.230198012811365,0.170572891796768,-1.77543245275207,0.949238578680203,2.20627053209134,3.21322065229174,204.882526970385,1.16000400295881,0.16289592760181,2.20627053209134,0.686622790911598,NA
25,"A","C1",1200,0.6,0.8,"Clip-IPCW",1.90777550058814,0.04,0.9565,0,0.0565,0.230198012811365,0.170572891796768,-1.77543245275207,0.949238578680203,1.90777550058814,2.88400325312058,209.731665110677,1.13636655307274,0.203619909502262,1.90777550058814,0.661502548072326,NA
25,"A","C1",1200,0.6,0.8,"Clip-AIPCW",1.90777550058814,0.04,0.9565,0,0.0565,0.230198012811365,0.170572891796768,-1.77543245275207,0.949238578680203,1.90777550058814,2.88400325312058,209.731665110677,1.13636655307274,0.203619909502262,1.90777550058814,0.661502548072326,NA
26,"A","C1",1200,0.6,1,"Clip-IPCW",Inf,0.07,0.9105,0,0.0105,0.421940799753702,0.264784830914468,-1.33220872652003,0.894,13.1932254454267,18.4898626446566,120.362092433168,1.7303769786912,0,Inf,0.713538315507145,NA
26,"A","C1",1200,0.6,1,"Clip-AIPCW",Inf,0.09,0.8805,0.0195000000000001,0.0195000000000001,0.494599751963452,0.310381247251811,-1.17332489217334,0.87,13.1932254454267,18.4898626446566,120.362092433168,1.7303769786912,0,Inf,0.713538315507145,NA
26,"A","C1",1200,0.6,0.95,"Clip-IPCW",3.67565831774867,0.06,0.925,0,0.025,0.383059205650872,0.240385066003816,-1.42888418459274,0.914,3.67565831774867,5.66320466970489,160.524643871545,1.41221456364242,0.0663265306122449,3.67565831774867,0.649042111688365,NA
26,"A","C1",1200,0.6,0.95,"Clip-AIPCW",3.67565831774867,0.07,0.9105,0,0.0105,0.421940799753702,0.264784830914468,-1.33220872652003,0.894,3.67565831774867,5.66320466970489,160.524643871545,1.41221456364242,0.0663265306122449,3.67565831774867,0.649042111688365,NA
26,"A","C1",1200,0.6,0.9,"Clip-IPCW",2.66983318392295,0.06,0.925,0,0.025,0.383059205650872,0.240385066003816,-1.42888418459274,0.914,2.66983318392295,4.34769139755465,174.027898996797,1.32734658796654,0.102040816326531,2.66983318392295,0.614080655638207,NA
26,"A","C1",1200,0.6,0.9,"Clip-AIPCW",2.66983318392295,0.07,0.9105,0,0.0105,0.421940799753702,0.264784830914468,-1.33220872652003,0.894,2.66983318392295,4.34769139755465,174.027898996797,1.32734658796654,0.102040816326531,2.66983318392295,0.614080655638207,NA
26,"A","C1",1200,0.6,0.85,"Clip-IPCW",2.31073277262852,0.05,0.9435,0,0.0435,0.3418803895103,0.214543701823334,-1.54261280815542,0.932,2.31073277262852,3.88238018492485,179.659743855392,1.29429790231523,0.147959183673469,2.31073277262852,0.595184567858917,NA
26,"A","C1",1200,0.6,0.85,"Clip-AIPCW",2.31073277262852,0.06,0.925,0,0.025,0.383059205650872,0.240385066003816,-1.42888418459274,0.914,2.31073277262852,3.88238018492485,179.659743855392,1.29429790231523,0.147959183673469,2.31073277262852,0.595184567858917,NA
26,"A","C1",1200,0.6,0.8,"Clip-IPCW",1.95806508279984,0.05,0.9435,0,0.0435,0.3418803895103,0.214543701823334,-1.54261280815542,0.932,1.95806508279984,3.42385000560558,185.296832653823,1.26244150939233,0.188775510204082,1.95806508279984,0.571889854869244,NA
26,"A","C1",1200,0.6,0.8,"Clip-AIPCW",1.95806508279984,0.06,0.925,0,0.025,0.383059205650872,0.240385066003816,-1.42888418459274,0.914,1.95806508279984,3.42385000560558,185.296832653823,1.26244150939233,0.188775510204082,1.95806508279984,0.571889854869244,NA
27,"A","C1",1200,0.6,1,"Clip-IPCW",Inf,0.11,0.879,0.021,0.021,0.475398393852515,0.318478722908828,-1.14287857104956,0.864,196.769151613315,178.666092296821,6.89613482609352,8.29140708232569,0,Inf,1.10132341891946,NA
