method,tau_hat,calibration_moment,feasible_found,boundary_fallback,pac_success_nominal,pac_success_tol,clip_c,coverage_ipcw_hajek,coverage_ipcw_ht,observed_y_coverage,coverage_shortfall,abs_calibration_error,mean_lpb,median_lpb,mean_log_lpb,sd_lpb,worst_slice_coverage,max_raw_weight,max_normalized_weight,weight_variance,weight_cv,effective_sample_size,clipped_fraction,computation_time_sec,split,n_total,n_train,n_cal,n_test,events_train,events_cal,events_test,censoring_test
HT-IPCW,0.01,-0.40416412495201276,FALSE,TRUE,1,1,Inf,1,0.5911047002965687,0.9825581395348837,0,0.09999999999999998,0.19878440397270628,0.17226476195759155,-1.714749813787886,0.10833770943704821,1,3.6229361255553028,3.6229361255553028,0.45544091516426344,1.3610625229994195,60.17613851997567,NA,0.5100000000000016,9,686,343,171,172,158,67,74,0.5697674418604651
H-IPCW,0.09999999999999999,0.0019069292777669372,TRUE,FALSE,1,1,Inf,0.9145505296341259,0.5405951167254481,0.8895348837209303,0,0.014550529634125842,1.1924727973340024,1.0333861131371764,0.07681375695094107,0.6498989299326188,0.352153510311404,3.6229361255553028,7.306724478547812,0.45544091516426344,1.3610625229994195,60.17613851997567,NA,0.11299999999999955,9,686,343,171,172,158,67,74,0.5697674418604651
Stab-IPCW,0.08,0.05394985771073396,TRUE,FALSE,1,1,Inf,0.9443734386975673,0.5582235784493654,0.9127906976744186,0,0.04437343869756727,0.9976517040251052,0.8645559202625739,-0.1015664326553358,0.5437212289797545,0.352153510311404,1.204615364827326,3.143582467625805,0.23153813276129417,1.2557052875227903,66.59981392344541,NA,0.12099999999999866,9,686,343,171,172,158,67,74,0.5697674418604651
Clip-IPCW,0.09,0.01046442048277334,TRUE,FALSE,1,1,1.6474839719001249,0.9344593962858928,0.5523633413808852,0.9011627906976745,0,0.034459396285892785,1.09587805326282,0.9496779838210486,-0.0076594580450419485,0.5972546927229097,0.352153510311404,1.6474839719001249,3.4960841520699466,0.3631513379397166,1.2788055248295902,65.12350224838232,0.08955223880597014,0.16399999999999793,9,686,343,171,172,158,67,74,0.5697674418604651
H-AIPCW,0.01,-0.05166492075794388,FALSE,TRUE,1,1,Inf,1,0.5911047002965687,0.9825581395348837,0,0.09999999999999998,0.19878440397270628,0.17226476195759155,-1.714749813787886,0.10833770943704821,1,3.6229361255553028,7.306724478547812,0.45544091516426344,1.3610625229994195,60.17613851997567,NA,0.28500000000000014,9,686,343,171,172,158,67,74,0.5697674418604651
Clip-AIPCW,0.09999999999999999,1.348800934396939e-4,TRUE,FALSE,1,1,1.6474839719001249,0.9145505296341259,0.5405951167254481,0.8895348837209303,0,0.014550529634125842,1.1924727973340024,1.0333861131371764,0.07681375695094107,0.6498989299326188,0.352153510311404,1.6474839719001249,3.4960841520699466,0.3631513379397166,1.2788055248295902,65.12350224838232,0.08955223880597014,0.3019999999999996,9,686,343,171,172,158,67,74,0.5697674418604651
Naive-Y,0.04,0.012280701754385942,TRUE,FALSE,1,1,Inf,0.9712973212485261,0.5961195233921377,0.936046511627907,0,0.07129732124852606,0.8328811305441991,0.6688303677956511,-0.40513367946613343,0.8861776242756174,0.9306152909109607,1,1,0,0,171,NA,0.09399999999999764,10,686,343,171,172,146,78,75,0.563953488372093
CC,0.05,0.023076923076923106,TRUE,FALSE,1,1,Inf,0.9523129507319782,0.5844681436789956,0.9186046511627907,0,0.05231295073197817,0.9725957937206945,0.7810257413392014,-0.2500560378410649,1.034832700912204,0.8962698146450591,1,1,0.24953560371517028,1.0951352733650423,78,NA,0.0990000000000002,10,686,343,171,172,146,78,75,0.563953488372093
HT-IPCW,0.13,0.0017131189474572928,TRUE,FALSE,0,0,Inf,0.7236003469222605,0.4440991285543895,0.7441860465116279,0.17639965307773953,0.17639965307773953,1.9165982586865822,1.539090118942039,0.4282825423431297,2.0392423711939625,0.5027115398350264,77.18481189446317,77.18481189446317,34.88865454800565,5.623872844830415,5.2707847108691785,NA,0.5589999999999975,10,686,343,171,172,146,78,75,0.563953488372093
H-IPCW,0.09999999999999999,0.01593495718776384,TRUE,FALSE,0,0,Inf,0.8033569707428828,0.4930485897947446,0.8197674418604651,0.09664302925711721,0.09664302925711721,1.5857987354677254,1.2734474495775268,0.2388188824051286,1.6872748156244743,0.6029429390098333,77.18481189446317,73.48948976069164,34.88865454800565,5.623872844830415,5.2707847108691785,NA,0.13100000000000023,10,686,343,171,172,146,78,75,0.563953488372093
Stab-IPCW,0.05,0.021902948180164663,TRUE,FALSE,1,1,Inf,0.9523129507319782,0.5844681436789956,0.9186046511627907,0,0.05231295073197817,0.9725957937206945,0.7810257413392014,-0.2500560378410649,1.034832700912204,0.8962698146450591,1.5378709959757895,3.3320705220501283,0.2604936986876789,1.1058415133555404,77.17532616929952,NA,0.12600000000000122,10,686,343,171,172,146,78,75,0.563953488372093
Clip-IPCW,0.060000000000000005,0.008445610630071761,TRUE,FALSE,1,1,1.7679646185131155,0.9426736744316646,0.5785521788469277,0.9069767441860465,0,0.04267367443166459,1.1047261755844422,0.8871306927638639,-0.12267183268098136,1.1754181741575151,0.8614097543329554,1.7679646185131155,3.1343025538402083,0.4108163978460262,1.1362953573537098,74.88122608835516,0.11538461538461539,0.13599999999999923,10,686,343,171,172,146,78,75,0.563953488372093
H-AIPCW,0.01,-2.0610345566092394,FALSE,TRUE,1,1,Inf,1,0.6137353726311867,0.9825581395348837,0,0.09999999999999998,0.32149331605580433,0.25816948533934425,-1.3570478574346894,0.3420658394033624,1,77.18481189446317,73.48948976069164,34.88865454800565,5.623872844830415,5.2707847108691785,NA,0.33500000000000085,10,686,343,171,172,146,78,75,0.563953488372093
Clip-AIPCW,0.04,0.022079304561140708,TRUE,FALSE,1,1,1.7679646185131155,0.9712973212485261,0.5961195233921377,0.936046511627907,0,0.07129732124852606,0.8328811305441991,0.6688303677956511,-0.40513367946613343,0.8861776242756174,0.9306152909109607,1.7679646185131155,3.1343025538402083,0.4108163978460262,1.1362953573537098,74.88122608835516,0.11538461538461539,0.3030000000000008,10,686,343,171,172,146,78,75,0.563953488372093
Naive-Y,0.05,0.018128654970760213,TRUE,FALSE,1,1,Inf,0.9544708412518768,0.6124672076183847,0.9127906976744186,0,0.054470841251876734,1.2225387466380986,0.638990337331686,-0.34731436211442873,4.181811307442541,0.8992687837487311,1,1,0,0,171,NA,0.11299999999999955,11,686,343,171,172,152,68,79,0.5406976744186046
CC,0.060000000000000005,0.0117647058823529,TRUE,FALSE,1,1,Inf,0.9453241286113097,0.6065979224524719,0.9011627906976745,0,0.04532412861130963,1.4081748041211537,0.7360176481782484,-0.20594959788652306,4.816797287548658,0.8945930409965712,1,1,0.2409356725146199,1.234348377466839,68,NA,0.10500000000000043,11,686,343,171,172,152,68,79,0.5406976744186046
HT-IPCW,0.01,-0.3238441716135221,FALSE,TRUE,1,1,Inf,1,0.6416824706924282,0.9941860465116279,0,0.09999999999999998,0.3578806335077301,0.1870552302398948,-1.5757997727068387,1.2241651105397258,1,6.565527666167386,6.565527666167386,0.9173006789155393,1.6623248528181176,45.634510309704226,NA,0.5650000000000013,11,686,343,171,172,152,68,79,0.5406976744186046
H-IPCW,0.08,0.0036737433816619674,TRUE,FALSE,1,1,Inf,0.9174142626658391,0.5886886507158879,0.872093023255814,0,0.01741426266583912,1.763190410573529,0.9215754006411812,0.01888090274180693,6.031162297625997,0.7977251604111933,6.565527666167386,11.395402671798216,0.9173006789155393,1.6623248528181176,45.634510309704226,NA,0.11500000000000199,11,686,343,171,172,152,68,79,0.5406976744186046
Stab-IPCW,0.060000000000000005,0.01075354666750195,TRUE,FALSE,1,1,Inf,0.9453241286113097,0.6065979224524719,0.9011627906976745,0,0.04532412861130963,1.4081748041211537,0.7360176481782484,-0.20594959788652306,4.816797287548658,0.8945930409965712,1.3326012184449596,3.3793128981987097,0.24060392988960794,1.2438830738981217,67.37066026676378,NA,0.13200000000000145,11,686,343,171,172,152,68,79,0.5406976744186046
Clip-IPCW,0.060000000000000005,0.024411513622196308,TRUE,FALSE,1,1,1.697186167087247,0.9453241286113097,0.6065979224524719,0.9011627906976745,0,0.04532412861130963,1.4081748041211537,0.7360176481782484,-0.20594959788652306,4.816797287548658,0.8945930409965712,1.697186167087247,3.4815994930948477,0.38420152052012274,1.2715366036657423,65.58382196214266,0.1323529411764706,0.1509999999999998,11,686,343,171,172,152,68,79,0.5406976744186046
H-AIPCW,0.01,-0.23846886830619146,FALSE,TRUE,1,1,Inf,1,0.6416824706924282,0.9941860465116279,0,0.09999999999999998,0.3578806335077301,0.1870552302398948,-1.5757997727068387,1.2241651105397258,1,6.565527666167386,11.395402671798216,0.9173006789155393,1.6623248528181176,45.634510309704226,NA,0.23600000000000065,11,686,343,171,172,152,68,79,0.5406976744186046
Clip-AIPCW,0.060000000000000005,0.01487385612400112,TRUE,FALSE,1,1,1.697186167087247,0.9453241286113097,0.6065979224524719,0.9011627906976745,0,0.04532412861130963,1.4081748041211537,0.7360176481782484,-0.20594959788652306,4.816797287548658,0.8945930409965712,1.697186167087247,3.4815994930948477,0.38420152052012274,1.2715366036657423,65.58382196214266,0.1323529411764706,0.5180000000000007,11,686,343,171,172,152,68,79,0.5406976744186046
Naive-Y,0.06999999999999999,5.847953216374047e-4,TRUE,FALSE,1,1,Inf,0.9386042194581689,0.6293839784161349,0.8895348837209303,0,0.03860421945816883,1.0839455107743035,0.8189746604800655,-0.1284940066861687,1.3014699959477471,0.829033373020314,1,1,0,0,171,NA,0.10300000000000153,12,686,343,171,172,162,64,73,0.5755813953488372
CC,0.060000000000000005,0.021874999999999978,TRUE,FALSE,1,1,Inf,0.965161463963995,0.6471920213125284,0.9069767441860465,0,0.06516146396399503,0.9677221136744297,0.7311621124934833,-0.2419119471960148,1.1619230697885583,0.9153533066889734,1,1,0.23556931544547643,1.2968074486304935,64,NA,0.10000000000000142,12,686,343,171,172,162,64,73,0.5755813953488372
HT-IPCW,0.01,-0.34635809923364325,FALSE,TRUE,1,1,Inf,1,0.670553109999294,0.9709302325581395,0,0.09999999999999998,0.2656124359976502,0.20068338530695046,-1.5348186818225087,0.3189151230993116,1,18.294575103826663,18.294575103826663,2.3165942710531073,2.7491348165111953,20.08564019815822,NA,0.5620000000000047,12,686,343,171,172,162,64,73,0.5755813953488372
H-IPCW,0.08,0.012623390616878305,TRUE,FALSE,1,1,Inf,0.9122322942869588,0.6117002019759114,0.8662790697674418,0,0.012232294286958822,1.1964892421285847,0.9040070382692325,-0.029710004417898027,1.43659882681026,0.7863856837703466,18.294575103826663,33.04405804275855,2.3165942710531073,2.7491348165111953,20.08564019815822,NA,0.13000000000000256,12,686,343,171,172,162,64,73,0.5755813953488372
Stab-IPCW,0.060000000000000005,0.021685294839880062,TRUE,FALSE,1,1,Inf,0.965161463963995,0.6471920213125284,0.9069767441860465,0,0.06516146396399503,0.9677221136744297,0.7311621124934833,-0.2419119471960148,1.1619230697885583,0.9153533066889734,1.614535823290613,4.285911719465495,0.24166122193673634,1.3049654671809732,63.4985191552416,NA,0.142000000000003,12,686,343,171,172,162,64,73,0.5755813953488372
Clip-IPCW,0.06999999999999999,0.0018302934089902893,TRUE,FALSE,1,1,1.5752930485457892,0.9386042194581689,0.6293839784161349,0.8895348837209303,0,0.03860421945816883,1.0839455107743035,0.8189746604800655,-0.1284940066861687,1.3014699959477471,0.829033373020314,1.5752930485457892,3.652262443636493,0.32363461216734474,1.3189493012129128,62.649892607979,0.078125,0.14499999999999602,12,686,343,171,172,162,64,73,0.5755813953488372
H-AIPCW,0.01,-2.012231266785765,FALSE,TRUE,1,1,Inf,1,0.670553109999294,0.9709302325581395,0,0.09999999999999998,0.2656124359976502,0.20068338530695046,-1.5348186818225087,0.3189151230993116,1,18.294575103826663,33.04405804275855,2.3165942710531073,2.7491348165111953,20.08564019815822,NA,0.25799999999999557,12,686,343,171,172,162,64,73,0.5755813953488372
Clip-AIPCW,0.06999999999999999,0.004981210972899451,TRUE,FALSE,1,1,1.5752930485457892,0.9386042194581689,0.6293839784161349,0.8895348837209303,0,0.03860421945816883,1.0839455107743035,0.8189746604800655,-0.1284940066861687,1.3014699959477471,0.829033373020314,1.5752930485457892,3.652262443636493,0.32363461216734474,1.3189493012129128,62.649892607979,0.078125,0.21600000000000108,12,686,343,171,172,162,64,73,0.5755813953488372
Naive-Y,0.05,0.012280701754385942,TRUE,FALSE,1,1,Inf,0.9641583307855704,0.6356932712458252,0.8953488372093024,0,0.06415833078557043,0.9833224991458728,0.7738177305310081,-0.1876632236308509,0.9046832450973554,0.9043780221164113,1,1,0,0,171,NA,0.06400000000000006,13,686,343,171,172,143,76,80,0.5348837209302325
CC,0.05,0.007894736842105288,TRUE,FALSE,1,1,Inf,0.9641583307855704,0.6356932712458252,0.8953488372093024,0,0.06415833078557043,0.9833224991458728,0.7738177305310081,-0.1876632236308509,0.9046832450973554,0.9043780221164113,1,1,0.24836601307189543,1.1213175023946031,76,NA,0.08200000000000074,13,686,343,171,172,143,76,80,0.5348837209302325
HT-IPCW,0.01,-0.34140619334041233,FALSE,TRUE,1,1,Inf,1,0.6593245641801169,0.9534883720930233,0,0.09999999999999998,0.3017444068650531,0.23745533365051408,-1.369020042270782,0.277613000241294,1,6.361354154906892,6.361354154906892,0.5917797891169695,1.362731560355942,60.08058306504504,NA,0.36299999999999955,13,686,343,171,172,143,76,80,0.5348837209302325
H-IPCW,0.05,0.02255946989331756,TRUE,FALSE,1,1,Inf,0.9641583307855704,0.6356932712458252,0.8953488372093024,0,0.06415833078557043,0.9833224991458728,0.7738177305310081,-0.1876632236308509,0.9046832450973554,0.9043780221164113,6.361354154906892,11.268855874886514,0.5917797891169695,1.362731560355942,60.08058306504504,NA,0.0800000000000054,13,686,343,171,172,143,76,80,0.5348837209302325
Stab-IPCW,0.05,0.0075104265748191035,TRUE,FALSE,1,1,Inf,0.9641583307855704,0.6356932712458252,0.8953488372093024,0,0.06415833078557043,0.9833224991458728,0.7738177305310081,-0.1876632236308509,0.9046832450973554,0.9043780221164113,2.5378759297313294,5.659675362862848,0.2686335613131422,1.1558494455042345,73.44808242455116,NA,0.09499999999999886,13,686,343,171,172,143,76,80,0.5348837209302325
Clip-IPCW,0.05,0.017072179743919638,TRUE,FALSE,1,1,1.7211043065503304,0.9641583307855704,0.6356932712458252,0.8953488372093024,0,0.06415833078557043,0.9833224991458728,0.7738177305310081,-0.1876632236308509,0.9046832450973554,0.9043780221164113,1.7211043065503304,3.2648961669971484,0.3700352360739712,1.1539413161799297,73.58657171127382,0.07894736842105263,0.08599999999999852,13,686,343,171,172,143,76,80,0.5348837209302325
H-AIPCW,0.03,0.03555102493885396,TRUE,FALSE,1,1,Inf,0.9911410668769883,0.6534836519596865,0.9244186046511628,0,0.09114106687698831,0.6739815314349262,0.5303843444320695,-0.5653976573131327,0.6200812038002411,0.9634447324156349,6.361354154906892,11.268855874886514,0.5917797891169695,1.362731560355942,60.08058306504504,NA,0.21699999999999875,13,686,343,171,172,143,76,80,0.5348837209302325
Clip-AIPCW,0.05,0.018938413242207883,TRUE,FALSE,1,1,1.7211043065503304,0.9641583307855704,0.6356932712458252,0.8953488372093024,0,0.06415833078557043,0.9833224991458728,0.7738177305310081,-0.1876632236308509,0.9046832450973554,0.9043780221164113,1.7211043065503304,3.2648961669971484,0.3700352360739712,1.1539413161799297,73.58657171127382,0.07894736842105263,0.21600000000000108,13,686,343,171,172,143,76,80,0.5348837209302325
Naive-Y,0.06999999999999999,5.847953216374047e-4,TRUE,FALSE,0,1,Inf,0.8913139660928787,0.5830777208670763,0.872093023255814,0.008686033907121304,0.008686033907121304,1.161007488083529,0.9484638078422737,0.04888704520556452,0.7065136184992854,0.8250967914326053,1,1,0,0,171,NA,0.13799999999999812,14,686,343,171,172,150,70,79,0.5406976744186046
CC,0.06999999999999999,0.014285714285714235,TRUE,FALSE,0,1,Inf,0.8913139660928787,0.5830777208670763,0.872093023255814,0.008686033907121304,0.008686033907121304,1.161007488083529,0.9484638078422737,0.04888704520556452,0.7065136184992854,0.8250967914326053,1,1,0.2432060543515652,1.2047176174586003,70,NA,0.09499999999999886,14,686,343,171,172,150,70,79,0.5406976744186046
HT-IPCW,0.01,-0.3323172173843719,FALSE,TRUE,1,1,Inf,1,0.6541777006176935,0.9767441860465116,0,0.09999999999999998,0.3025032595784189,0.24712449868695835,-1.296064333277188,0.18408380197906268,1,9.032974637986744,9.032974637986744,1.015991806748749,1.7572347394043832,42.01663960704825,NA,0.3810000000000002,14,686,343,171,172,150,70,79,0.5406976744186046
H-IPCW,0.06999999999999999,0.03685500072447486,TRUE,FALSE,0,1,Inf,0.8913139660928787,0.5830777208670763,0.872093023255814,0.008686033907121304,0.008686033907121304,1.161007488083529,0.9484638078422737,0.04888704520556452,0.7065136184992854,0.8250967914326053,9.032974637986744,15.747639652080734,1.015991806748749,1.7572347394043832,42.01663960704825,NA,0.07900000000000063,14,686,343,171,172,150,70,79,0.5406976744186046
Stab-IPCW,0.06999999999999999,0.013452350201371326,TRUE,FALSE,0,1,Inf,0.8913139660928787,0.5830777208670763,0.872093023255814,0.008686033907121304,0.008686033907121304,1.161007488083529,0.9484638078422737,0.04888704520556452,0.7065136184992854,0.8250967914326053,1.3985246236208912,3.4328314516713614,0.2437516519428205,1.211870313821015,69.51103151883247,NA,0.08899999999999864,14,686,343,171,172,150,70,79,0.5406976744186046
Clip-IPCW,0.06999999999999999,0.026133638694465732,TRUE,FALSE,0,1,1.8959287593976735,0.8913139660928787,0.5830777208670763,0.872093023255814,0.008686033907121304,0.008686033907121304,1.161007488083529,0.9484638078422737,0.04888704520556452,0.7065136184992854,0.8250967914326053,1.8959287593976735,3.8664681353290136,0.37621073202468786,1.2508580018222972,66.91460901629863,0.07142857142857142,0.09300000000000352,14,686,343,171,172,150,70,79,0.5406976744186046
H-AIPCW,0.06999999999999999,0.05096316439476099,TRUE,FALSE,0,1,Inf,0.8913139660928787,0.5830777208670763,0.872093023255814,0.008686033907121304,0.008686033907121304,1.161007488083529,0.9484638078422737,0.04888704520556452,0.7065136184992854,0.8250967914326053,9.032974637986744,15.747639652080734,1.015991806748749,1.7572347394043832,42.01663960704825,NA,0.19699999999999562,14,686,343,171,172,150,70,79,0.5406976744186046
Clip-AIPCW,0.06999999999999999,0.026447233389725582,TRUE,FALSE,0,1,1.8959287593976735,0.8913139660928787,0.5830777208670763,0.872093023255814,0.008686033907121304,0.008686033907121304,1.161007488083529,0.9484638078422737,0.04888704520556452,0.7065136184992854,0.8250967914326053,1.8959287593976735,3.8664681353290136,0.37621073202468786,1.2508580018222972,66.91460901629863,0.07142857142857142,0.22299999999999898,14,686,343,171,172,150,70,79,0.5406976744186046
Naive-Y,0.03,0.018128654970760213,TRUE,FALSE,1,1,Inf,0.9752220122155927,0.6934938750626665,0.9418604651162791,0,0.07522201221559266,0.6796662949310668,0.6027457567863472,-0.46424045109782736,0.3421480010040964,0.9291969338647613,1,1,0,0,171,NA,0.06499999999999773,15,686,343,171,172,146,78,75,0.563953488372093
CC,0.03,0.023076923076923106,TRUE,FALSE,1,1,Inf,0.9752220122155927,0.6934938750626665,0.9418604651162791,0,0.07522201221559266,0.6796662949310668,0.6027457567863472,-0.46424045109782736,0.3421480010040964,0.9291969338647613,1,1,0.24953560371517028,1.0951352733650423,78,NA,0.07399999999999807,15,686,343,171,172,146,78,75,0.563953488372093
HT-IPCW,0.01,-0.11383548006093847,FALSE,TRUE,1,1,Inf,1,0.711113845233177,0.9767441860465116,0,0.09999999999999998,0.33350034344209295,0.29575678299142155,-1.1761984908993952,0.16788602979711484,1,20.95909298324875,20.95909298324875,3.982779035554312,2.5194651737799205,23.39074517877562,NA,0.3760000000000048,15,686,343,171,172,146,78,75,0.563953488372093
H-IPCW,0.05,0.006646559324523347,TRUE,FALSE,1,1,Inf,0.958693757421427,0.6817404042409936,0.9127906976744186,0,0.05869375742142702,0.9497990978968744,0.8423065559178633,-0.1295918997335377,0.47813443909833575,0.8937653482348422,20.95909298324875,26.45987192373117,3.982779035554312,2.5194651737799205,23.39074517877562,NA,0.08599999999999852,15,686,343,171,172,146,78,75,0.563953488372093
